date,id_station,nom_station,nb_velos,nb_places
2021-10-19T20:52:58,24,Marceau - Jardillier,9,13
2021-10-19T20:52:58,12,Zola - Monge,8,12
2021-10-19T20:52:58,15,30 Octobre - Paul Cabet,12,12
2021-10-19T20:52:58,13,Saint Benigne,7,11
2021-10-19T20:52:58,31,Place Barbe,5,7
2021-10-19T20:52:58,25,Clemenceau - Conservatoire,10,8
2021-10-19T20:52:58,17,Mulhouse - Verdun,17,7
2021-10-19T20:52:58,20,Général de Gaulle - Clinique,12,12
2021-10-19T20:52:58,16,Montée de Guise - Berbisey,9,7
2021-10-19T20:52:58,37,Auxonne - Eldorado,9,11
2021-10-19T20:52:58,33,Gare - Porte Neuve,9,11
2021-10-19T20:52:58,32,Auditorium,15,17
2021-10-19T20:52:58,38,Drapeau - Dijon Métropole,9,9
2021-10-19T20:52:58,30,Victor Hugo - Spuller,9,13
2021-10-19T20:52:58,29,Gare Dijon Ville,11,25
2021-10-19T20:52:58,28,Planétarium,3,9
2021-10-19T20:52:58,26,Cours du Parc - Piscine,12,10
2021-10-19T20:52:58,39,Drapeau - Junot,13,7
2021-10-19T20:52:58,27,Navier - Jean Jaurès,7,11
2021-10-19T20:52:58,36,Hôpital - Maternité,13,5
2021-10-19T21:18:01,34,Lycée Carnot,14,6
2021-10-19T21:18:01,40,Barabant - Transvaal,9,7
2021-10-19T21:18:01,22,Darcy,12,12
2021-10-19T21:18:01,35,Parc des sports,16,4
2021-10-19T21:18:01,21,Charles Vêques - Monge,14,2
2021-10-19T21:18:01,4,Place du Théâtre,13,14
2021-10-19T21:18:01,3,Forges - Notre Dame,10,14
2021-10-19T21:18:01,1,Place Saint Fiacre,7,9
2021-10-19T21:18:01,9,Auguste Comte,8,4
2021-10-19T21:18:01,5,Chabot Charny,17,6
2021-10-19T21:18:01,2,Voltaire-Mirande,9,7
2021-10-19T21:18:01,6,Place des Cordeliers,8,12
2021-10-19T21:18:01,14,Préfecture,10,8
2021-10-19T21:18:01,10,Jeannin - Saumaise,8,20
2021-10-19T21:18:01,18,Cellier de Clairvaux,5,9
2021-10-19T21:18:01,8,Grangier,10,20
2021-10-19T21:18:01,19,République - Rousseau,15,7
2021-10-19T21:18:01,7,Place Bossuet,13,11
2021-10-19T21:18:01,11,Wilson,13,16
2021-10-19T21:18:01,23,Sambin - École de Commerce,15,13
2021-10-19T21:18:01,24,Marceau - Jardillier,9,13
2021-10-19T21:18:01,12,Zola - Monge,8,12
2021-10-19T21:18:01,15,30 Octobre - Paul Cabet,12,12
2021-10-19T21:18:01,13,Saint Benigne,7,11
2021-10-19T21:18:01,31,Place Barbe,5,7
2021-10-19T21:18:01,25,Clemenceau - Conservatoire,10,8
2021-10-19T21:18:01,17,Mulhouse - Verdun,17,7
2021-10-19T21:18:01,20,Général de Gaulle - Clinique,12,12
2021-10-19T21:18:01,16,Montée de Guise - Berbisey,9,7
2021-10-19T21:18:01,37,Auxonne - Eldorado,9,11
2021-10-19T21:18:01,33,Gare - Porte Neuve,9,11
2021-10-19T21:18:01,32,Auditorium,15,17
2021-10-19T21:18:01,38,Drapeau - Dijon Métropole,9,9
2021-10-19T21:18:01,30,Victor Hugo - Spuller,9,13
2021-10-19T21:18:01,29,Gare Dijon Ville,11,25
2021-10-19T21:18:01,28,Planétarium,3,9
2021-10-19T21:18:01,26,Cours du Parc - Piscine,12,10
2021-10-19T21:18:01,39,Drapeau - Junot,13,7
2021-10-19T21:18:01,27,Navier - Jean Jaurès,7,11
2021-10-19T21:18:01,36,Hôpital - Maternité,13,5
2021-10-19T21:31:39,34,Lycée Carnot,14,6
2021-10-19T21:31:39,40,Barabant - Transvaal,9,7
2021-10-19T21:31:39,22,Darcy,12,12
2021-10-19T21:31:39,35,Parc des sports,16,4
2021-10-19T21:31:39,21,Charles Vêques - Monge,14,2
2021-10-19T21:31:39,4,Place du Théâtre,13,14
2021-10-19T21:31:39,3,Forges - Notre Dame,10,14
2021-10-19T21:31:39,1,Place Saint Fiacre,7,9
2021-10-19T21:31:39,9,Auguste Comte,8,4
2021-10-19T21:31:39,5,Chabot Charny,17,6
2021-10-19T21:31:39,2,Voltaire-Mirande,9,7
2021-10-19T21:31:39,6,Place des Cordeliers,8,12
2021-10-19T21:31:39,14,Préfecture,10,8
2021-10-19T21:31:39,10,Jeannin - Saumaise,8,20
2021-10-19T21:31:39,18,Cellier de Clairvaux,5,9
2021-10-19T21:31:39,8,Grangier,10,20
2021-10-19T21:31:39,19,République - Rousseau,15,7
2021-10-19T21:31:39,7,Place Bossuet,13,11
2021-10-19T21:31:39,11,Wilson,13,16
2021-10-19T21:31:39,23,Sambin - École de Commerce,15,13
2021-10-19T21:31:39,24,Marceau - Jardillier,9,13
2021-10-19T21:31:39,12,Zola - Monge,8,12
2021-10-19T21:31:39,15,30 Octobre - Paul Cabet,12,12
2021-10-19T21:31:39,13,Saint Benigne,7,11
2021-10-19T21:31:39,31,Place Barbe,5,7
2021-10-19T21:31:39,25,Clemenceau - Conservatoire,10,8
2021-10-19T21:31:39,17,Mulhouse - Verdun,17,7
2021-10-19T21:31:39,20,Général de Gaulle - Clinique,12,12
2021-10-19T21:31:39,16,Montée de Guise - Berbisey,9,7
2021-10-19T21:31:39,37,Auxonne - Eldorado,9,11
2021-10-19T21:31:39,33,Gare - Porte Neuve,9,11
2021-10-19T21:31:39,32,Auditorium,15,17
2021-10-19T21:31:39,38,Drapeau - Dijon Métropole,9,9
2021-10-19T21:31:39,30,Victor Hugo - Spuller,9,13
2021-10-19T21:31:39,29,Gare Dijon Ville,11,25
2021-10-19T21:31:39,28,Planétarium,3,9
2021-10-19T21:31:39,26,Cours du Parc - Piscine,12,10
2021-10-19T21:31:39,39,Drapeau - Junot,13,7
2021-10-19T21:31:39,27,Navier - Jean Jaurès,7,11
2021-10-19T21:31:39,36,Hôpital - Maternité,13,5
2021-10-19T21:48:14,34,Lycée Carnot,14,6
2021-10-19T21:48:14,40,Barabant - Transvaal,9,7
2021-10-19T21:48:14,22,Darcy,12,12
2021-10-19T21:48:14,35,Parc des sports,16,4
2021-10-19T21:48:14,21,Charles Vêques - Monge,14,2
2021-10-19T21:48:14,4,Place du Théâtre,13,14
2021-10-19T21:48:14,3,Forges - Notre Dame,10,14
2021-10-19T21:48:14,1,Place Saint Fiacre,7,9
2021-10-19T21:48:14,9,Auguste Comte,8,4
2021-10-19T21:48:14,5,Chabot Charny,17,6
2021-10-19T21:48:14,2,Voltaire-Mirande,9,7
2021-10-19T21:48:14,6,Place des Cordeliers,8,12
2021-10-19T21:48:14,14,Préfecture,10,8
2021-10-19T21:48:14,10,Jeannin - Saumaise,8,20
2021-10-19T21:48:14,18,Cellier de Clairvaux,5,9
2021-10-19T21:48:14,8,Grangier,10,20
2021-10-19T21:48:14,19,République - Rousseau,15,7
2021-10-19T21:48:14,7,Place Bossuet,13,11
2021-10-19T21:48:14,11,Wilson,13,16
2021-10-19T21:48:14,23,Sambin - École de Commerce,15,13
2021-10-19T21:48:14,24,Marceau - Jardillier,9,13
2021-10-19T21:48:14,12,Zola - Monge,8,12
2021-10-19T21:48:14,15,30 Octobre - Paul Cabet,12,12
2021-10-19T21:48:14,13,Saint Benigne,7,11
2021-10-19T21:48:14,31,Place Barbe,5,7
2021-10-19T21:48:14,25,Clemenceau - Conservatoire,10,8
2021-10-19T21:48:14,17,Mulhouse - Verdun,17,7
2021-10-19T21:48:14,20,Général de Gaulle - Clinique,12,12
2021-10-19T21:48:14,16,Montée de Guise - Berbisey,9,7
2021-10-19T21:48:14,37,Auxonne - Eldorado,9,11
2021-10-19T21:48:14,33,Gare - Porte Neuve,9,11
2021-10-19T21:48:14,32,Auditorium,15,17
2021-10-19T21:48:14,38,Drapeau - Dijon Métropole,9,9
2021-10-19T21:48:14,30,Victor Hugo - Spuller,9,13
2021-10-19T21:48:14,29,Gare Dijon Ville,11,25
2021-10-19T21:48:14,28,Planétarium,3,9
2021-10-19T21:48:14,26,Cours du Parc - Piscine,12,10
2021-10-19T21:48:14,39,Drapeau - Junot,13,7
2021-10-19T21:48:14,27,Navier - Jean Jaurès,7,11
2021-10-19T21:48:14,36,Hôpital - Maternité,13,5
2021-10-19T22:00:19,34,Lycée Carnot,14,6
2021-10-19T22:00:19,40,Barabant - Transvaal,9,7
2021-10-19T22:00:19,22,Darcy,12,12
2021-10-19T22:00:19,35,Parc des sports,16,4
2021-10-19T22:00:19,21,Charles Vêques - Monge,14,2
2021-10-19T22:00:19,4,Place du Théâtre,13,14
2021-10-19T22:00:19,3,Forges - Notre Dame,10,14
2021-10-19T22:00:19,1,Place Saint Fiacre,7,9
2021-10-19T22:00:19,9,Auguste Comte,8,4
2021-10-19T22:00:19,5,Chabot Charny,17,6
2021-10-19T22:00:19,2,Voltaire-Mirande,9,7
2021-10-19T22:00:19,6,Place des Cordeliers,8,12
2021-10-19T22:00:19,14,Préfecture,10,8
2021-10-19T22:00:19,10,Jeannin - Saumaise,8,20
2021-10-19T22:00:19,18,Cellier de Clairvaux,5,9
2021-10-19T22:00:19,8,Grangier,10,20
2021-10-19T22:00:19,19,République - Rousseau,15,7
2021-10-19T22:00:19,7,Place Bossuet,13,11
2021-10-19T22:00:19,11,Wilson,13,16
2021-10-19T22:00:19,23,Sambin - École de Commerce,15,13
2021-10-19T22:00:19,24,Marceau - Jardillier,9,13
2021-10-19T22:00:19,12,Zola - Monge,8,12
2021-10-19T22:00:19,15,30 Octobre - Paul Cabet,12,12
2021-10-19T22:00:19,13,Saint Benigne,7,11
2021-10-19T22:00:19,31,Place Barbe,5,7
2021-10-19T22:00:19,25,Clemenceau - Conservatoire,10,8
2021-10-19T22:00:19,17,Mulhouse - Verdun,17,7
2021-10-19T22:00:19,20,Général de Gaulle - Clinique,12,12
2021-10-19T22:00:19,16,Montée de Guise - Berbisey,9,7
2021-10-19T22:00:19,37,Auxonne - Eldorado,9,11
2021-10-19T22:00:19,33,Gare - Porte Neuve,9,11
2021-10-19T22:00:19,32,Auditorium,15,17
2021-10-19T22:00:19,38,Drapeau - Dijon Métropole,9,9
2021-10-19T22:00:19,30,Victor Hugo - Spuller,9,13
2021-10-19T22:00:19,29,Gare Dijon Ville,11,25
2021-10-19T22:00:19,28,Planétarium,3,9
2021-10-19T22:00:19,26,Cours du Parc - Piscine,12,10
2021-10-19T22:00:19,39,Drapeau - Junot,13,7
2021-10-19T22:00:19,27,Navier - Jean Jaurès,7,11
2021-10-19T22:00:19,36,Hôpital - Maternité,13,5
2021-10-19T22:23:45,34,Lycée Carnot,14,6
2021-10-19T22:23:45,40,Barabant - Transvaal,9,7
2021-10-19T22:23:45,22,Darcy,12,12
2021-10-19T22:23:45,35,Parc des sports,16,4
2021-10-19T22:23:45,21,Charles Vêques - Monge,14,2
2021-10-19T22:23:45,4,Place du Théâtre,13,14
2021-10-19T22:23:45,3,Forges - Notre Dame,10,14
2021-10-19T22:23:45,1,Place Saint Fiacre,7,9
2021-10-19T22:23:45,9,Auguste Comte,8,4
2021-10-19T22:23:45,5,Chabot Charny,17,6
2021-10-19T22:23:45,2,Voltaire-Mirande,9,7
2021-10-19T22:23:45,6,Place des Cordeliers,8,12
2021-10-19T22:23:45,14,Préfecture,10,8
2021-10-19T22:23:45,10,Jeannin - Saumaise,8,20
2021-10-19T22:23:45,18,Cellier de Clairvaux,5,9
2021-10-19T22:23:45,8,Grangier,10,20
2021-10-19T22:23:45,19,République - Rousseau,15,7
2021-10-19T22:23:45,7,Place Bossuet,13,11
2021-10-19T22:23:45,11,Wilson,13,16
2021-10-19T22:23:45,23,Sambin - École de Commerce,15,13
2021-10-19T22:23:45,24,Marceau - Jardillier,9,13
2021-10-19T22:23:45,12,Zola - Monge,8,12
2021-10-19T22:23:45,15,30 Octobre - Paul Cabet,12,12
2021-10-19T22:23:45,13,Saint Benigne,7,11
2021-10-19T22:23:45,31,Place Barbe,5,7
2021-10-19T22:23:45,25,Clemenceau - Conservatoire,10,8
2021-10-19T22:23:45,17,Mulhouse - Verdun,17,7
2021-10-19T22:23:45,20,Général de Gaulle - Clinique,12,12
2021-10-19T22:23:45,16,Montée de Guise - Berbisey,9,7
2021-10-19T22:23:45,37,Auxonne - Eldorado,9,11
2021-10-19T22:23:45,33,Gare - Porte Neuve,9,11
2021-10-19T22:23:45,32,Auditorium,15,17
2021-10-19T22:23:45,38,Drapeau - Dijon Métropole,9,9
2021-10-19T22:23:45,30,Victor Hugo - Spuller,9,13
2021-10-19T22:23:45,29,Gare Dijon Ville,11,25
2021-10-19T22:23:45,28,Planétarium,3,9
2021-10-19T22:23:45,26,Cours du Parc - Piscine,12,10
2021-10-19T22:23:45,39,Drapeau - Junot,13,7
2021-10-19T22:23:45,27,Navier - Jean Jaurès,7,11
2021-10-19T22:23:45,36,Hôpital - Maternité,13,5
2021-10-19T22:41:10,34,Lycée Carnot,14,6
2021-10-19T22:41:10,40,Barabant - Transvaal,9,7
2021-10-19T22:41:10,22,Darcy,12,12
2021-10-19T22:41:10,35,Parc des sports,16,4
2021-10-19T22:41:10,21,Charles Vêques - Monge,14,2
2021-10-19T22:41:10,4,Place du Théâtre,13,14
2021-10-19T22:41:10,3,Forges - Notre Dame,10,14
2021-10-19T22:41:10,1,Place Saint Fiacre,7,9
2021-10-19T22:41:10,9,Auguste Comte,8,4
2021-10-19T22:41:10,5,Chabot Charny,17,6
2021-10-19T22:41:10,2,Voltaire-Mirande,9,7
2021-10-19T22:41:10,6,Place des Cordeliers,8,12
2021-10-19T22:41:10,14,Préfecture,10,8
2021-10-19T22:41:10,10,Jeannin - Saumaise,8,20
2021-10-19T22:41:10,18,Cellier de Clairvaux,5,9
2021-10-19T22:41:10,8,Grangier,10,20
2021-10-19T22:41:10,19,République - Rousseau,15,7
2021-10-19T22:41:10,7,Place Bossuet,13,11
2021-10-19T22:41:10,11,Wilson,13,16
2021-10-19T22:41:10,23,Sambin - École de Commerce,15,13
2021-10-19T22:41:10,24,Marceau - Jardillier,9,13
2021-10-19T22:41:10,12,Zola - Monge,8,12
2021-10-19T22:41:10,15,30 Octobre - Paul Cabet,12,12
2021-10-19T22:41:10,13,Saint Benigne,7,11
2021-10-19T22:41:10,31,Place Barbe,5,7
2021-10-19T22:41:10,25,Clemenceau - Conservatoire,10,8
2021-10-19T22:41:10,17,Mulhouse - Verdun,17,7
2021-10-19T22:41:10,20,Général de Gaulle - Clinique,12,12
2021-10-19T22:41:10,16,Montée de Guise - Berbisey,9,7
2021-10-19T22:41:10,37,Auxonne - Eldorado,9,11
2021-10-19T22:41:10,33,Gare - Porte Neuve,9,11
2021-10-19T22:41:10,32,Auditorium,15,17
2021-10-19T22:41:10,38,Drapeau - Dijon Métropole,9,9
2021-10-19T22:41:10,30,Victor Hugo - Spuller,9,13
2021-10-19T22:41:10,29,Gare Dijon Ville,11,25
2021-10-19T22:41:10,28,Planétarium,3,9
2021-10-19T22:41:10,26,Cours du Parc - Piscine,12,10
2021-10-19T22:41:10,39,Drapeau - Junot,13,7
2021-10-19T22:41:10,27,Navier - Jean Jaurès,7,11
2021-10-19T22:41:10,36,Hôpital - Maternité,13,5
2021-10-19T22:53:08,34,Lycée Carnot,14,6
2021-10-19T22:53:08,40,Barabant - Transvaal,9,7
2021-10-19T22:53:08,22,Darcy,12,12
2021-10-19T22:53:08,35,Parc des sports,16,4
2021-10-19T22:53:08,21,Charles Vêques - Monge,14,2
2021-10-19T22:53:08,4,Place du Théâtre,13,14
2021-10-19T22:53:08,3,Forges - Notre Dame,10,14
2021-10-19T22:53:08,1,Place Saint Fiacre,7,9
2021-10-19T22:53:08,9,Auguste Comte,8,4
2021-10-19T22:53:08,5,Chabot Charny,17,6
2021-10-19T22:53:08,2,Voltaire-Mirande,9,7
2021-10-19T22:53:08,6,Place des Cordeliers,8,12
2021-10-19T22:53:08,14,Préfecture,10,8
2021-10-19T22:53:08,10,Jeannin - Saumaise,8,20
2021-10-19T22:53:08,18,Cellier de Clairvaux,5,9
2021-10-19T22:53:08,8,Grangier,10,20
2021-10-19T22:53:08,19,République - Rousseau,15,7
2021-10-19T22:53:08,7,Place Bossuet,13,11
2021-10-19T22:53:08,11,Wilson,13,16
2021-10-19T22:53:08,23,Sambin - École de Commerce,15,13
2021-10-19T22:53:08,24,Marceau - Jardillier,9,13
2021-10-19T22:53:08,12,Zola - Monge,8,12
2021-10-19T22:53:08,15,30 Octobre - Paul Cabet,12,12
2021-10-19T22:53:08,13,Saint Benigne,7,11
2021-10-19T22:53:08,31,Place Barbe,5,7
2021-10-19T22:53:08,25,Clemenceau - Conservatoire,10,8
2021-10-19T22:53:08,17,Mulhouse - Verdun,17,7
2021-10-19T22:53:08,20,Général de Gaulle - Clinique,12,12
2021-10-19T22:53:08,16,Montée de Guise - Berbisey,9,7
2021-10-19T22:53:08,37,Auxonne - Eldorado,9,11
2021-10-19T22:53:08,33,Gare - Porte Neuve,9,11
2021-10-19T22:53:08,32,Auditorium,15,17
2021-10-19T22:53:08,38,Drapeau - Dijon Métropole,9,9
2021-10-19T22:53:08,30,Victor Hugo - Spuller,9,13
2021-10-19T22:53:08,29,Gare Dijon Ville,11,25
2021-10-19T22:53:08,28,Planétarium,3,9
2021-10-19T22:53:08,26,Cours du Parc - Piscine,12,10
2021-10-19T22:53:08,39,Drapeau - Junot,13,7
2021-10-19T22:53:08,27,Navier - Jean Jaurès,7,11
2021-10-19T22:53:08,36,Hôpital - Maternité,13,5
2021-10-19T23:21:08,34,Lycée Carnot,14,6
2021-10-19T23:21:08,40,Barabant - Transvaal,9,7
2021-10-19T23:21:08,22,Darcy,12,12
2021-10-19T23:21:08,35,Parc des sports,16,4
2021-10-19T23:21:08,21,Charles Vêques - Monge,14,2
2021-10-19T23:21:08,4,Place du Théâtre,13,14
2021-10-19T23:21:08,3,Forges - Notre Dame,10,14
2021-10-19T23:21:08,1,Place Saint Fiacre,7,9
2021-10-19T23:21:08,9,Auguste Comte,8,4
2021-10-19T23:21:08,5,Chabot Charny,17,6
2021-10-19T23:21:08,2,Voltaire-Mirande,9,7
2021-10-19T23:21:08,6,Place des Cordeliers,8,12
2021-10-19T23:21:08,14,Préfecture,10,8
2021-10-19T23:21:08,10,Jeannin - Saumaise,8,20
2021-10-19T23:21:08,18,Cellier de Clairvaux,5,9
2021-10-19T23:21:08,8,Grangier,10,20
2021-10-19T23:21:08,19,République - Rousseau,15,7
2021-10-19T23:21:08,7,Place Bossuet,13,11
2021-10-19T23:21:08,11,Wilson,13,16
2021-10-19T23:21:08,23,Sambin - École de Commerce,15,13
2021-10-19T23:21:08,24,Marceau - Jardillier,9,13
2021-10-19T23:21:08,12,Zola - Monge,8,12
2021-10-19T23:21:08,15,30 Octobre - Paul Cabet,12,12
2021-10-19T23:21:08,13,Saint Benigne,7,11
2021-10-19T23:21:08,31,Place Barbe,5,7
2021-10-19T23:21:08,25,Clemenceau - Conservatoire,10,8
2021-10-19T23:21:08,17,Mulhouse - Verdun,17,7
2021-10-19T23:21:08,20,Général de Gaulle - Clinique,12,12
2021-10-19T23:21:08,16,Montée de Guise - Berbisey,9,7
2021-10-19T23:21:08,37,Auxonne - Eldorado,9,11
2021-10-19T23:21:08,33,Gare - Porte Neuve,9,11
2021-10-19T23:21:08,32,Auditorium,15,17
2021-10-19T23:21:08,38,Drapeau - Dijon Métropole,9,9
2021-10-19T23:21:08,30,Victor Hugo - Spuller,9,13
2021-10-19T23:21:08,29,Gare Dijon Ville,11,25
2021-10-19T23:21:08,28,Planétarium,3,9
2021-10-19T23:21:08,26,Cours du Parc - Piscine,12,10
2021-10-19T23:21:08,39,Drapeau - Junot,13,7
2021-10-19T23:21:08,27,Navier - Jean Jaurès,7,11
2021-10-19T23:21:08,36,Hôpital - Maternité,13,5
2021-10-19T23:35:49,34,Lycée Carnot,14,6
2021-10-19T23:35:49,40,Barabant - Transvaal,9,7
2021-10-19T23:35:49,22,Darcy,12,12
2021-10-19T23:35:49,35,Parc des sports,16,4
2021-10-19T23:35:49,21,Charles Vêques - Monge,14,2
2021-10-19T23:35:49,4,Place du Théâtre,13,14
2021-10-19T23:35:49,3,Forges - Notre Dame,10,14
2021-10-19T23:35:49,1,Place Saint Fiacre,7,9
2021-10-19T23:35:49,9,Auguste Comte,8,4
2021-10-19T23:35:49,5,Chabot Charny,17,6
2021-10-19T23:35:49,2,Voltaire-Mirande,9,7
2021-10-19T23:35:49,6,Place des Cordeliers,8,12
2021-10-19T23:35:49,14,Préfecture,10,8
2021-10-19T23:35:49,10,Jeannin - Saumaise,8,20
2021-10-19T23:35:49,18,Cellier de Clairvaux,5,9
2021-10-19T23:35:49,8,Grangier,10,20
2021-10-19T23:35:49,19,République - Rousseau,15,7
2021-10-19T23:35:49,7,Place Bossuet,13,11
2021-10-19T23:35:49,11,Wilson,13,16
2021-10-19T23:35:49,23,Sambin - École de Commerce,15,13
2021-10-19T23:35:49,24,Marceau - Jardillier,9,13
2021-10-19T23:35:49,12,Zola - Monge,8,12
2021-10-19T23:35:49,15,30 Octobre - Paul Cabet,12,12
2021-10-19T23:35:49,13,Saint Benigne,7,11
2021-10-19T23:35:49,31,Place Barbe,5,7
2021-10-19T23:35:49,25,Clemenceau - Conservatoire,10,8
2021-10-19T23:35:49,17,Mulhouse - Verdun,17,7
2021-10-19T23:35:49,20,Général de Gaulle - Clinique,12,12
2021-10-19T23:35:49,16,Montée de Guise - Berbisey,9,7
2021-10-19T23:35:49,37,Auxonne - Eldorado,9,11
2021-10-19T23:35:49,33,Gare - Porte Neuve,9,11
2021-10-19T23:35:49,32,Auditorium,15,17
2021-10-19T23:35:49,38,Drapeau - Dijon Métropole,9,9
2021-10-19T23:35:49,30,Victor Hugo - Spuller,9,13
2021-10-19T23:35:49,29,Gare Dijon Ville,11,25
2021-10-19T23:35:49,28,Planétarium,3,9
2021-10-19T23:35:49,26,Cours du Parc - Piscine,12,10
2021-10-19T23:35:49,39,Drapeau - Junot,13,7
2021-10-19T23:35:49,27,Navier - Jean Jaurès,7,11
2021-10-19T23:35:49,36,Hôpital - Maternité,13,5
2021-10-19T23:48:29,34,Lycée Carnot,14,6
2021-10-19T23:48:29,40,Barabant - Transvaal,9,7
2021-10-19T23:48:29,22,Darcy,12,12
2021-10-19T23:48:29,35,Parc des sports,16,4
2021-10-19T23:48:29,21,Charles Vêques - Monge,14,2
2021-10-19T23:48:29,4,Place du Théâtre,13,14
2021-10-19T23:48:29,3,Forges - Notre Dame,10,14
2021-10-19T23:48:29,1,Place Saint Fiacre,7,9
2021-10-19T23:48:29,9,Auguste Comte,8,4
2021-10-19T23:48:29,5,Chabot Charny,17,6
2021-10-19T23:48:29,2,Voltaire-Mirande,9,7
2021-10-19T23:48:29,6,Place des Cordeliers,8,12
2021-10-19T23:48:29,14,Préfecture,10,8
2021-10-19T23:48:29,10,Jeannin - Saumaise,8,20
2021-10-19T23:48:29,18,Cellier de Clairvaux,5,9
2021-10-19T23:48:29,8,Grangier,10,20
2021-10-19T23:48:29,19,République - Rousseau,15,7
2021-10-19T23:48:29,7,Place Bossuet,13,11
2021-10-19T23:48:29,11,Wilson,13,16
2021-10-19T23:48:29,23,Sambin - École de Commerce,15,13
2021-10-19T23:48:29,24,Marceau - Jardillier,9,13
2021-10-19T23:48:29,12,Zola - Monge,8,12
2021-10-19T23:48:29,15,30 Octobre - Paul Cabet,12,12
2021-10-19T23:48:29,13,Saint Benigne,7,11
2021-10-19T23:48:29,31,Place Barbe,5,7
2021-10-19T23:48:29,25,Clemenceau - Conservatoire,10,8
2021-10-19T23:48:29,17,Mulhouse - Verdun,17,7
2021-10-19T23:48:29,20,Général de Gaulle - Clinique,12,12
2021-10-19T23:48:29,16,Montée de Guise - Berbisey,9,7
2021-10-19T23:48:29,37,Auxonne - Eldorado,9,11
2021-10-19T23:48:29,33,Gare - Porte Neuve,9,11
2021-10-19T23:48:29,32,Auditorium,15,17
2021-10-19T23:48:29,38,Drapeau - Dijon Métropole,9,9
2021-10-19T23:48:29,30,Victor Hugo - Spuller,9,13
2021-10-19T23:48:29,29,Gare Dijon Ville,11,25
2021-10-19T23:48:29,28,Planétarium,3,9
2021-10-19T23:48:29,26,Cours du Parc - Piscine,12,10
2021-10-19T23:48:29,39,Drapeau - Junot,13,7
2021-10-19T23:48:29,27,Navier - Jean Jaurès,7,11
2021-10-19T23:48:29,36,Hôpital - Maternité,13,5
2021-10-20T00:00:25,34,Lycée Carnot,14,6
2021-10-20T00:00:25,40,Barabant - Transvaal,9,7
2021-10-20T00:00:25,22,Darcy,12,12
2021-10-20T00:00:25,35,Parc des sports,16,4
2021-10-20T00:00:25,21,Charles Vêques - Monge,14,2
2021-10-20T00:00:25,4,Place du Théâtre,13,14
2021-10-20T00:00:25,3,Forges - Notre Dame,10,14
2021-10-20T00:00:25,1,Place Saint Fiacre,7,9
2021-10-20T00:00:25,9,Auguste Comte,8,4
2021-10-20T00:00:25,5,Chabot Charny,17,6
2021-10-20T00:00:25,2,Voltaire-Mirande,9,7
2021-10-20T00:00:25,6,Place des Cordeliers,8,12
2021-10-20T00:00:25,14,Préfecture,10,8
2021-10-20T00:00:25,10,Jeannin - Saumaise,8,20
2021-10-20T00:00:25,18,Cellier de Clairvaux,5,9
2021-10-20T00:00:25,8,Grangier,10,20
2021-10-20T00:00:25,19,République - Rousseau,15,7
2021-10-20T00:00:25,7,Place Bossuet,13,11
2021-10-20T00:00:25,11,Wilson,13,16
2021-10-20T00:00:25,23,Sambin - École de Commerce,15,13
2021-10-20T00:00:25,24,Marceau - Jardillier,9,13
2021-10-20T00:00:25,12,Zola - Monge,8,12
2021-10-20T00:00:25,15,30 Octobre - Paul Cabet,12,12
2021-10-20T00:00:25,13,Saint Benigne,7,11
2021-10-20T00:00:25,31,Place Barbe,5,7
2021-10-20T00:00:25,25,Clemenceau - Conservatoire,10,8
2021-10-20T00:00:25,17,Mulhouse - Verdun,17,7
2021-10-20T00:00:25,20,Général de Gaulle - Clinique,12,12
2021-10-20T00:00:25,16,Montée de Guise - Berbisey,9,7
2021-10-20T00:00:25,37,Auxonne - Eldorado,9,11
2021-10-20T00:00:25,33,Gare - Porte Neuve,9,11
2021-10-20T00:00:25,32,Auditorium,15,17
2021-10-20T00:00:25,38,Drapeau - Dijon Métropole,9,9
2021-10-20T00:00:25,30,Victor Hugo - Spuller,9,13
2021-10-20T00:00:25,29,Gare Dijon Ville,11,25
2021-10-20T00:00:25,28,Planétarium,3,9
2021-10-20T00:00:25,26,Cours du Parc - Piscine,12,10
2021-10-20T00:00:25,39,Drapeau - Junot,13,7
2021-10-20T00:00:25,27,Navier - Jean Jaurès,7,11
2021-10-20T00:00:25,36,Hôpital - Maternité,13,5
2021-10-20T01:20:42,34,Lycée Carnot,14,6
2021-10-20T01:20:42,40,Barabant - Transvaal,9,7
2021-10-20T01:20:42,22,Darcy,12,12
2021-10-20T01:20:42,35,Parc des sports,16,4
2021-10-20T01:20:42,21,Charles Vêques - Monge,14,2
2021-10-20T01:20:42,4,Place du Théâtre,13,14
2021-10-20T01:20:42,3,Forges - Notre Dame,10,14
2021-10-20T01:20:42,1,Place Saint Fiacre,7,9
2021-10-20T01:20:42,9,Auguste Comte,8,4
2021-10-20T01:20:42,5,Chabot Charny,17,6
2021-10-20T01:20:42,2,Voltaire-Mirande,9,7
2021-10-20T01:20:42,6,Place des Cordeliers,8,12
2021-10-20T01:20:42,14,Préfecture,10,8
2021-10-20T01:20:42,10,Jeannin - Saumaise,8,20
2021-10-20T01:20:42,18,Cellier de Clairvaux,5,9
2021-10-20T01:20:42,8,Grangier,10,20
2021-10-20T01:20:42,19,République - Rousseau,15,7
2021-10-20T01:20:42,7,Place Bossuet,13,11
2021-10-20T01:20:42,11,Wilson,13,16
